Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0035457~cellular response to interferon-alpha	2	15.384615384615385	0.005958274616096147	GATA3, MYC	10	12	18082	301.3666666666667	0.7923109432519284	0.7923109432519284	7.527057908855128
GOTERM_BP_DIRECT	GO:0002376~immune system process	3	23.076923076923077	0.01459860314768704	GATA3, IL31, CD4	10	383	18082	14.163446475195821	0.9790943031042725	0.8554119752686016	17.51640524573064
GOTERM_BP_DIRECT	GO:0010332~response to gamma radiation	2	15.384615384615385	0.01679987030239773	GATA3, MYC	10	34	18082	106.36470588235295	0.9883901436784903	0.7735656646515301	19.89685357576514
GOTERM_BP_DIRECT	GO:0030217~T cell differentiation	2	15.384615384615385	0.02022735743117756	GATA3, CD4	10	41	18082	88.2048780487805	0.9953659979653886	0.7390910031357767	23.47731718596535
GOTERM_BP_DIRECT	GO:0006338~chromatin remodeling	2	15.384615384615385	0.03864906331168909	GATA3, MYC	10	79	18082	45.777215189873424	0.9999685258617912	0.8742260299814901	40.317443427216624
GOTERM_BP_DIRECT	GO:0048661~positive regulation of smooth muscle cell proliferation	2	15.384615384615385	0.039129658680270726	ELANE, MYC	10	80	18082	45.205	0.9999724044304156	0.8261639305424713	40.70695656704465
GOTERM_BP_DIRECT	GO:0000122~negative regulation of transcription from RNA polymerase II promoter	3	23.076923076923077	0.04841148391366878	GATA3, ELANE, MYC	10	729	18082	7.4411522633744855	0.9999978514890776	0.8450093974887483	47.78412761792078
GOTERM_BP_DIRECT	GO:0032355~response to estradiol	2	15.384615384615385	0.049172953487444014	CD4, MYC	10	101	18082	35.80594059405941	0.9999982593896536	0.8094154482272461	48.328624008710094
GOTERM_BP_DIRECT	GO:0045471~response to ethanol	2	15.384615384615385	0.056762243253036165	GATA3, MYC	10	117	18082	30.90940170940171	0.9999997884712093	0.8187097752428615	53.4760568525033
GOTERM_BP_DIRECT	GO:0010629~negative regulation of gene expression	2	15.384615384615385	0.12445157439791436	GATA3, MYC	10	265	18082	13.646792452830189	0.9999999999999993	0.9696632880111455	82.45365731622587
GOTERM_BP_DIRECT	GO:0001701~in utero embryonic development	2	15.384615384615385	0.13937782989670264	GATA3, MYC	10	299	18082	12.094983277591973	1.0	0.9723670759699055	85.99118408202659
GOTERM_BP_DIRECT	GO:0045893~positive regulation of transcription, DNA-templated	2	15.384615384615385	0.25280204540619416	GATA3, MYC	10	576	18082	6.278472222222223	1.0	0.9983168149570241	97.79858951330127
GOTERM_BP_DIRECT	GO:0006508~proteolysis	2	15.384615384615385	0.2551042626183697	GM10334, ELANE	10	582	18082	6.213745704467354	1.0	0.9974153999072429	97.88577137319236
GOTERM_BP_DIRECT	GO:0045944~positive regulation of transcription from RNA polymerase II promoter	2	15.384615384615385	0.3992084376811887	GATA3, MYC	10	995	18082	3.6345728643216084	1.0	0.999930310236233	99.87338215607089
GOTERM_BP_DIRECT	GO:0006351~transcription, DNA-templated	2	15.384615384615385	0.628813310290122	GATA3, MYC	10	1885	18082	1.9185145888594166	1.0	0.9999999715868108	99.99976878317945
GOTERM_BP_DIRECT	GO:0006355~regulation of transcription, DNA-templated	2	15.384615384615385	0.702619189346904	GATA3, MYC	10	2279	18082	1.5868363317244405	1.0	0.9999999977991955	99.99998731512217
