Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0007186~G-protein coupled receptor signaling pathway	76	14.285714285714285	9.305686877770545E-18	MRGPRA3, OLFR159, OLFR1350, NPY4R, OLFR1395, OLFR1394, GPR45, OLFR1314, TAS2R140, OLFR652, OLFR700, OLFR1214, OLFR319, TAAR4, OLFR843, OLFR514, OLFR221, OLFR424, OLFR320, OLFR975, OLFR871, GPR18, OLFR168, OLFR469, OLFR1341, OLFR1535, OLFR1043, OLFR629, CCR8, OLFR55, OLFR56, CHRM4, OLFR1148, CARTPT, OLFR520, OLFR90, OLFR494, OLFR355, OLFR212, OLFR53, OLFR1085, GPR63, FCNB, OLFR1275, OLFR1500, OLFR432, VMN1R48, OLFR49, CCL22, OLFR632, OLFR670, OLFR671, HRH4, OLFR1330, TAS2R124, OLFR481, OLFR248, OLFR1220, OLFR1360, OLFR1221, OLFR1226, OLFR549, OLFR891, OLFR819, OLFR1513, OLFR1328, OLFR187, OPN5, OLFR640, OLFR32, OLFR710, OLFR373, OLFR582, OLFR545, OLFR957, OLFR1029	277	1706	18082	2.9080459283649556	7.314269885927648E-15	7.314269885927648E-15	1.4251128636232117E-14
GOTERM_BP_DIRECT	GO:0007608~sensory perception of smell	61	11.466165413533833	1.2036945706521504E-17	OLFR159, OLFR1350, OLFR1395, OLFR1394, OLFR1314, OLFR652, OLFR700, OLFR1214, OLFR319, OLFR843, OLFR514, OLFR221, OLFR424, OLFR320, OLFR871, OLFR975, OBP1A, OLFR168, OLFR469, OLFR1341, OLFR1535, OLFR1043, OLFR55, OLFR629, OLFR56, OLFR1148, OLFR520, OLFR90, OLFR355, OLFR494, OLFR212, OLFR53, OLFR1085, OLFR1275, OLFR1500, OLFR432, OLFR49, OLFR632, OLFR670, OLFR1330, OLFR671, OLFR481, OLFR248, OLFR1220, OLFR1221, OLFR1360, OLFR1226, OLFR549, OLFR891, OLFR819, OLFR1513, OLFR1328, OLFR187, OLFR640, OLFR710, OLFR32, OLFR373, OLFR582, OLFR545, OLFR957, OLFR1029	277	1143	18082	3.483776621785093	9.461039325325902E-15	4.730519662662951E-15	1.843389573538685E-14
GOTERM_BP_DIRECT	GO:0007271~synaptic transmission, cholinergic	6	1.1278195488721803	8.329168432723664E-5	CHRM4, RAPSN, HRH4, CHRND, SLURP2, CHRNA1	277	30	18082	13.055595667870037	0.06337284592323111	0.021586924132914742	0.12748045044591594
GOTERM_BP_DIRECT	GO:0050896~response to stimulus	12	2.2556390977443606	4.131986558504044E-4	OPN5, OLFR49, RDH12, OLFR56, OBP1A, TAS2R140, TAS2R124, OLFR469, OLFR481, CNGA3, OLFR494, OLFR187	277	211	18082	3.7124916591099626	0.27735794333951935	0.07800023935232303	0.6309222161279382
GOTERM_BP_DIRECT	GO:0007165~signal transduction	35	6.578947368421052	8.122383061319441E-4	MRGPRA3, GPR63, NPY4R, VMN1R48, OLFR49, PACSIN1, FGA, GPR45, OLFR632, OLFR670, TAS2R140, HRH4, OLFR652, OLFR671, TAS2R124, OLFR481, ERAS, CHRNA1, TAAR4, GPR18, OLFR549, OLFR469, OLFR187, OPN5, OLFR629, OLFR55, CCR8, OLFR640, OLFR56, CHRM4, SALL4, OLFR582, OLFR545, CHRND, OLFR494	277	1255	18082	1.8205013879500052	0.4720104163516723	0.11991408419755345	1.2366914122984074
GOTERM_BP_DIRECT	GO:0050907~detection of chemical stimulus involved in sensory perception	11	2.0676691729323307	0.001292189443224187	OLFR424, OLFR1220, OLFR1221, OLFR1226, OLFR32, OLFR1314, OLFR520, OLFR1275, OLFR1214, OLFR432, OLFR355	277	206	18082	3.4857172899653013	0.6380747866197083	0.15581725070874475	1.9607170215311331
GOTERM_BP_DIRECT	GO:0018149~peptide cross-linking	6	1.1278195488721803	0.0016167566299467135	LCE1E, LCE3A, LCE3D, SPRR4, LCE1M, LCE1A2	277	56	18082	6.994069107787519	0.7196731634606792	0.1661365202043169	2.4475244854668454
GOTERM_BP_DIRECT	GO:0030216~keratinocyte differentiation	7	1.3157894736842104	0.001912008919107913	LCE1E, LCE3A, KRT16, LCE3D, SPRR4, LCE1M, LCE1A2	277	85	18082	5.375833510299426	0.777822255196663	0.17141404159379292	2.8884001358267963
GOTERM_BP_DIRECT	GO:0007586~digestion	4	0.7518796992481203	0.013689942288293896	PPY, CLPS, GM10334, PYY	277	33	18082	7.912482222951537	0.999980294794826	0.6999624141841984	19.03084964509776
GOTERM_BP_DIRECT	GO:0042742~defense response to bacterium	8	1.5037593984962405	0.027595551085032033	DEFB26, DEFA36, ELANE, DEFB33, WFDC6A, DEFA1, DEFB2, LEAP2	277	191	18082	2.734156160810479	0.9999999997196551	0.8891414331819755	34.85474704231647
GOTERM_BP_DIRECT	GO:0007218~neuropeptide signaling pathway	5	0.9398496240601504	0.02894531906891753	HCRT, PPY, CARTPT, PYY, NPPA	277	76	18082	4.294603838115143	0.9999999999059114	0.8773963532081324	36.22590137874076
GOTERM_BP_DIRECT	GO:0046928~regulation of neurotransmitter secretion	3	0.5639097744360901	0.036812212322791464	HCRT, CAMK2A, NGF	277	20	18082	9.791696750902526	0.9999999999998427	0.9142827220188431	43.6955450237801
GOTERM_BP_DIRECT	GO:0046952~ketone body catabolic process	2	0.37593984962406013	0.05967629943243733	OXCT2B, OXCT2A	277	4	18082	32.63898916967509	1.0	0.9757724535720667	61.027491877938935
GOTERM_BP_DIRECT	GO:0048630~skeletal muscle tissue growth	2	0.37593984962406013	0.05967629943243733	CHRND, CHRNA1	277	4	18082	32.63898916967509	1.0	0.9757724535720667	61.027491877938935
